key;accepted;kingdom;scientificName;speciesKey;taxonID
179094893;NA;Viridiplantae;(Dendrobium cruentum x Dendrobium formosum) x (Dendrobium cruentum x Dendrobium scabrilingue);179094893;1675673
179094914;NA;Viridiplantae;Dendrobium gouldii x Dendrobium phalaenopsis;179094914;1608503
179095104;NA;Viridiplantae;Musa x paradisiaca x Musa textilis;179095104;1658242
179095110;NA;Viridiplantae;Musa banksii x Musa schizocarpa;179095110;1001265
179095113;NA;Viridiplantae;Musa acuminata x Musa schizocarpa;179095113;929409
179095119;NA;Viridiplantae;Musa acuminata x Musa textilis;179095119;929410
179095294;NA;Viridiplantae;Musa textilis x Musa ABB Group;179095294;495151
179095297;NA;Viridiplantae;Musa balbisiana x Musa textilis;179095297;495150
179095560;NA;Viridiplantae;cf. Costus arabicus x Costus scaber;179095560;2763223
179095563;NA;Viridiplantae;cf. Costus wilsonii x Costus villosissimus;179095563;2763229
179095564;NA;Viridiplantae;cf. Costus pulverulentus x Costus villosissimus;179095564;2763228
179095567;NA;Viridiplantae;cf. Costus lima x Costus comosus;179095567;2763225
179095570;NA;Viridiplantae;cf. Costus asplundii x Costus amazonicus;179095570;2763224
179095573;NA;Viridiplantae;cf. Costus pictus x Costus sp.;179095573;2763227
179095576;NA;Viridiplantae;cf. Costus lima x Costus pulverulentus;179095576;2763226
179095706;NA;Viridiplantae;Costus pulverulentus x Costus scaber;179095706;1053995
179096072;NA;Viridiplantae;Vriesea carinata x Vriesea ensiformis;179096072;2602912
179096224;NA;Viridiplantae;Vriesea carinata x Vriesea incurvata;179096224;1692268
179096750;NA;Viridiplantae;Guzmania wittmackii x Guzmania lingulata;179096750;679715
179098443;NA;Viridiplantae;Trillium erectum x Trillium flexipes;179098443;1405450
179100251;NA;Viridiplantae;Notholirion bulbuliferum x Notholirion campanulatum;179100251;1843189
179100326;NA;Viridiplantae;Gagea almaatensis x Gagea kuraminica;179100326;1699196
179100330;NA;Viridiplantae;Gagea kuraminica x Gagea almaatensis;179100330;1699197
179100334;NA;Viridiplantae;Gagea cf. x luberonensis HAL107859;179100334;1133343
179101366;NA;Viridiplantae;Calochortus nudus x Calochortus minimus;179101366;254971
179101487;NA;Viridiplantae;Encyclia cordigera x Encyclia hanburyi;179101487;1632127
179101555;NA;Viridiplantae;Encyclia cordigera x Encyclia selligera;179101555;1632128
179101558;NA;Viridiplantae;Encyclia nematocaulon x Encyclia bractescens;179101558;1632129
179101560;NA;Viridiplantae;Encyclia rzedowskiana x Encyclia cordigera;179101560;1632130
179101572;NA;Viridiplantae;Epidendrum fulgens x Epidendrum puniceoluteum;179101572;2789719
179101666;NA;Viridiplantae;Tricyrtis hirta x Tricyrtis formosana;179101666;120008
179101791;NA;Viridiplantae;Epidendrum madsenii x Epidendrum rhopalostele;179101791;1417794
179101797;NA;Viridiplantae;Epidendrum madsenii x Epidendrum falcisepalum;179101797;1401833
179101803;NA;Viridiplantae;Epidendrum calanthum x Epidendrum schistochilum;179101803;1321955
179101806;NA;Viridiplantae;Epidendrum calanthum x Epidendrum cochlidium;179101806;1321954
179101812;NA;Viridiplantae;Epidendrum cochlidium x Epidendrum schistochilum;179101812;1321956
179102143;NA;Viridiplantae;Lilium formosanum x Lilium longiflorum;179102143;375287
179102251;NA;Viridiplantae;Carex leptosaccus x Carex lycurus;179102251;502469
179102536;NA;Viridiplantae;Laelia halbingeriana x Laelia anceps;179102536;1632125
179103061;NA;Viridiplantae;Cymbidium tracyanum x Cymbidium faberi;179103061;2771939
179103063;NA;Viridiplantae;Cymbidium tracyanum x Cymbidium iridioides;179103063;2738977
179103065;NA;Viridiplantae;Cymbidium sinense x Cymbidium goeringii;179103065;2678729
179103120;NA;Viridiplantae;Cymbidium sinense x Cymbidium lancifolium;179103120;2108063
179104371;NA;Viridiplantae;Carex demissa x Carex viridula;179104371;1088029
179104733;NA;Viridiplantae;Carex aquatilis x Carex recta;179104733;644188
179104735;NA;Viridiplantae;Carex recta x Carex paleacea;179104735;644189
179104745;NA;Viridiplantae;Carex demissa x Carex lepidocarpa;179104745;571092
179104747;NA;Viridiplantae;Carex borbonica x Carex boryana;179104747;571090
179105479;NA;Viridiplantae;Oncidium cheirophorum x Oncidium ornithorhynchum;179105479;90892
179106036;NA;Viridiplantae;Schoenoplectiella gemmifera x Schoenoplectiella hotarui;179106036;679639
179106320;NA;Viridiplantae;Gomesa lietzei x Gomesa cornigera;179106320;585854
179106641;NA;Viridiplantae;Aegilops tauschii x Secale cereale;179106641;1158823
179106642;NA;Viridiplantae;Aegilops tauschii x Secale sylvestre;179106642;420453
179106659;NA;Viridiplantae;Triticum turgidum subsp. durum x Hordeum chilense;179106659;49967
179106670;NA;Viridiplantae;Triticum aestivum x Secale anatolicum;179106670;2607532
179106672;NA;Viridiplantae;Secale strictum subsp. africanum x Triticum turgidum subsp. durum;179106672;1258685
179106673;NA;Viridiplantae;Secale strictum subsp. africanum x Triticum aestivum;179106673;420451
179106675;NA;Viridiplantae;Secale strictum subsp. africanum x Triticum turgidum subsp. carthlicum;179106675;420450
179106677;NA;Viridiplantae;Triticum sp. ZXZ-2007 x Secale strictum subsp. africanum;179106677;420454
179106679;NA;Viridiplantae;Secale cereale x Triticum turgidum subsp. durum;179106679;142809
179106681;NA;Viridiplantae;Secale cereale x Triticum aestivum;179106681;49318
179106691;NA;Viridiplantae;(Agropyron x Elymus ircutensis x Elymus) sp. Alt 10-278;179106691;1521443
179106724;NA;Viridiplantae;Elymus nutans x Kengyilia rigidula;179106724;1189301
179106726;NA;Viridiplantae;Elymus sp. JZ-2012 x Kengyilia melanthera;179106726;1189300
179106728;NA;Viridiplantae;Elymus nutans x Kengyilia melanthera;179106728;1189299
179106730;NA;Viridiplantae;Elymus nutans x Kengyilia sp. JZ-2012;179106730;1189298
179106756;NA;Viridiplantae;Elymus elymoides x Leymus salinus subsp. salmonis;179106756;89347
179106827;NA;Viridiplantae;Leymus cinereus x Leymus triticoides;179106827;407946
179107387;NA;Viridiplantae;Agropyron cristatum x Agropyron desertorum;179107387;998612
179107418;NA;Viridiplantae;Psathyrostachys huashanica x Psathyrostachys juncea;179107418;1725131
179107594;NA;Viridiplantae;Hordeum jubatum subsp. x intermedium;179107590;1301387
179107628;NA;Viridiplantae;Aegilops tauschii x Triticum aestivum;179107628;2259637
179107630;NA;Viridiplantae;Aegilops longissima x Triticum urartu;179107630;1986981
179107632;NA;Viridiplantae;Triticum urartu x Aegilops tauschii;179107632;1986980
179107634;NA;Viridiplantae;Triticum urartu x Aegilops longissima;179107634;1986370
179107636;NA;Viridiplantae;Triticum durum x Aegilops comosa;179107636;1897139
179107638;NA;Viridiplantae;Triticum aestivum x Aegilops sharonensis;179107638;1897138
179107639;NA;Viridiplantae;Triticum turgidum subsp. durum x Aegilops tauschii subsp. strangulata;179107639;1593905
179107641;NA;Viridiplantae;Triticum dicoccon x Aegilops tauschii subsp. strangulata;179107641;1593904
179107643;NA;Viridiplantae;Triticum ispahanicum x Aegilops cylindrica;179107643;1245757
179107645;NA;Viridiplantae;Triticum aestivum x Aegilops crassa;179107645;866788
179107647;NA;Viridiplantae;Triticum turgidum subsp. durum x Aegilops tauschii;179107647;698805
179107649;NA;Viridiplantae;Triticum turgidum subsp. durum x Aegilops sharonensis;179107649;698804
179107651;NA;Viridiplantae;Triticum aestivum x Aegilops longissima;179107651;698803
179107653;NA;Viridiplantae;Aegilops tauschii subsp. tauschii x Triticum turgidum subsp. polonicum;179107653;501331
179107655;NA;Viridiplantae;Aegilops speltoides x Triticum urartu;179107655;488219
179107657;NA;Viridiplantae;Aegilops sharonensis x Triticum monococcum;179107657;488220
179107659;NA;Viridiplantae;Aegilops tauschii x Triticum urartu;179107659;454200
179107661;NA;Viridiplantae;Aegilops tauschii x Triticum turgidum;179107661;285950
179107667;NA;Viridiplantae;Triticum aestivum x Thinopyrum bessarabicum;179107667;2607533
179107669;NA;Viridiplantae;Thinopyrum intermedium x Triticum aestivum;179107669;1450419
179107671;NA;Viridiplantae;Triticum aestivum x Thinopyrum elongatum;179107671;488177
179107673;NA;Viridiplantae;Thinopyrum ponticum x Triticum aestivum;179107673;222994
179107781;NA;Viridiplantae;Triticum monococcum subsp. aegilopoides x Triticum urartu;179107781;1586742
179107783;NA;Viridiplantae;Triticum aestivum x Triticum dicoccoides;179107783;1413217
179107859;NA;Viridiplantae;Triticum durum x Triticosecale sp.;179107859;49315
179107911;NA;Viridiplantae;Triticum aestivum x Triticum timopheevi;179107911;4566
179107951;NA;Viridiplantae;Aegilops geniculata x Aegilops triuncialis;179107951;1774292
179107953;NA;Viridiplantae;Aegilops longissima x Aegilops tauschii;179107953;698807
179107954;NA;Viridiplantae;Aegilops bicornis x Aegilops tauschii;179107954;698806
179107956;NA;Viridiplantae;Aegilops sharonensis x Aegilops umbellulata;179107956;432383
179108899;NA;Viridiplantae;Agrostis gigantea x Agrostis stolonifera;179108899;345908
179109308;NA;Viridiplantae;Sesleria kalnikensis x Sesleria sadleriana;179109308;2163555
179109519;NA;Viridiplantae;Festuca x Lolium sp. DK-2010;179109519;766030
179109525;NA;Viridiplantae;Festuca glaucescens x Lolium multiflorum;179109525;311981
179109538;NA;Viridiplantae;Spiranthes australis x Spiranthes sinensis;179109538;2502914
179109570;NA;Viridiplantae;Festuca rubra x Festuca arctica;179109570;2604626
179109885;NA;Viridiplantae;Festuca idahoensis x Festuca ovina;179109885;426367
179109887;NA;Viridiplantae;Festuca idahoensis x Festuca roemeri;179109887;426366
179110256;NA;Viridiplantae;Lolium multiflorum x Lolium perenne;179110256;480553
179110671;NA;Viridiplantae;Poa arctica x Poa stenantha;179110671;2492436
179110676;NA;Viridiplantae;Poa pratensis x Poa alpigena;179110676;2290781
179110678;NA;Viridiplantae;Poa palustris x Poa nemoralis;179110678;2290780
179110937;NA;Viridiplantae;Poa arachnifera x Poa pratensis;179110937;1445892
179110987;NA;Viridiplantae;Anacamptis coriophora x Dactylorhiza umbrosa;179110987;1954563
179111371;NA;Viridiplantae;Poa secunda x Poa pratensis;179111371;289075
179111733;NA;Viridiplantae;Dactylorhiza fuchsii x Dactylorhiza incarnata;179111733;337431
179111889;NA;Viridiplantae;Ophrys tenthredinifera x Ophrys holoserica subsp. chestermanii;179111889;2034718
179111902;NA;Viridiplantae;Ophrys apifera x Ophrys insectifera;179111902;1260926
179111906;NA;Viridiplantae;Ophrys sphegodes x Ophrys x arachnitiformis subsp. archipelagi;179111906;1158824
179111960;NA;Viridiplantae;Avena magna x Avena strigosa;179111960;2609174
179111965;NA;Viridiplantae;Avena strigosa x Avena wiestii;179111965;1080143
179111967;NA;Viridiplantae;Avena atlantica x Avena hirtula;179111967;1080144
179113621;NA;Viridiplantae;Oryza sativa Japonica Group x Oryza meridionalis;179113621;2040499
179113623;NA;Viridiplantae;Oryza barthii x Oryza glaberrima;179113623;1853067
179113626;NA;Viridiplantae;Oryza nivara x Oryza sativa;179113626;1351824
179113628;NA;Viridiplantae;Oryza rufipogon x Oryza sativa Japonica Group;179113628;1088136
179113630;NA;Viridiplantae;Oryza sativa Japonica Group x Oryza rufipogon;179113630;1086342
179113632;NA;Viridiplantae;Oryza rufipogon x Oryza sativa;179113632;1077957
179113634;NA;Viridiplantae;Oryza sativa x Oryza longistaminata;179113634;1054584
179113638;NA;Viridiplantae;Oryza sativa x Oryza glaberrima;179113638;551113
179113640;NA;Viridiplantae;Oryza nivara x Oryza rufipogon;179113640;471963
179113642;NA;Viridiplantae;Oryza glaberrima x Oryza sativa;179113642;441961
179113643;NA;Viridiplantae;Oryza sativa Indica Group x Oryza nivara;179113643;311553
179113721;NA;Viridiplantae;Pterygodium acutifolium x Pterygodium catholicum;179113721;582708
179113766;NA;Viridiplantae;Oryza sativa Japonica Group x Oryza sativa Indica Group;179113764;1080340
179113768;NA;Viridiplantae;Oryza sativa Indica Group x Oryza sativa Japonica Group;179113764;1050722
179113857;NA;Viridiplantae;Paphiopedilum godefroyae x Paphiopedilum niveum;179113857;1841617
179113876;NA;Viridiplantae;Paphiopedilum callosum x Paphiopedilum lawrenceanum;179113876;1510009
179113887;NA;Viridiplantae;Paphiopedilum spicerianum x Paphiopedilum venustum;179113887;1000412
179113942;NA;Viridiplantae;Paphiopedilum bellatulum x Paphiopedilum delenatii;179113942;297280
179113950;NA;Viridiplantae;Paphiopedilum kolopakingii x Paphiopedilum sanderianum;179113950;232840
179113952;NA;Viridiplantae;Paphiopedilum delenatii x Paphiopedilum emersonii;179113952;232841
179113956;NA;Viridiplantae;Paphiopedilum 'Dark Roller' x Paphiopedilum rothschildianum;179113954;232838
179113958;NA;Viridiplantae;Paphiopedilum philippinense x Paphiopedilum stonei;179113958;232839
179114905;NA;Viridiplantae;Galanthus nivalis x Galanthus x valentinei;179114905;1175243
179114911;NA;Viridiplantae;Galanthus rizehensis x Galanthus woronowii;179114911;717934
179114966;NA;Viridiplantae;Phyllostachys edulis x Phyllostachys bambusoides;179114966;662820
179114972;NA;Viridiplantae;Phyllostachys kwangsiensis x Phyllostachys bambusoides;179114972;662818
179114987;NA;Viridiplantae;Narcissus obesus x Narcissus calcicola;179114987;1695949
179114996;NA;Viridiplantae;Narcissus fernandesii x Narcissus papyraceus;179114996;1695136
179115010;NA;Viridiplantae;Narcissus rupicola x Narcissus triandrus;179115010;1695144
179115012;NA;Viridiplantae;Narcissus triandrus x Narcissus bulbocodium;179115012;1695145
179115039;NA;Viridiplantae;Narcissus cuatrecasasii x Narcissus triandrus;179115039;1695135
179115060;NA;Viridiplantae;Narcissus asturiensis x Narcissus obesus;179115060;1681213
179115124;NA;Viridiplantae;Arundinaria appalachiana x Arundinaria tecta;179115124;673909
179115127;NA;Viridiplantae;Arundinaria gigantea x Arundinaria tecta;179115127;673911
179115130;NA;Viridiplantae;Arundinaria gigantea x Arundinaria appalachiana;179115130;673910
179115299;NA;Viridiplantae;Narcissus cf. x perezlarae IM-2010;179115299;879917
179115313;NA;Viridiplantae;Posidonia angustifolia x Posidonia australis;179115313;888998
179115394;NA;Viridiplantae;Crinum moorei x Crinum ornatum;179115394;2078681
179115435;NA;Viridiplantae;Crinum acaule x Crinum glaucum;179115435;527286
179115549;NA;Viridiplantae;Aponogeton crispus x Aponogeton rigidifolius;179115549;1100793
179115551;NA;Viridiplantae;Aponogeton crispus x Aponogeton jacobsenii;179115551;1100792
179115582;NA;Viridiplantae;Bambusa textilis x Dendrocalamus latiflorus;179115582;716861
179116003;NA;Viridiplantae;Dendrocalamus hamiltonii x Dendrocalamus latiflorus;179116003;716862
179116114;NA;Viridiplantae;Bambusa pervariabilis x Bambusa grandis;179116114;2576741
179116196;NA;Viridiplantae;Vallisneria densiserrulata x Vallisneria spiralis;179116196;1552891
179116207;NA;Viridiplantae;Lycoris aurea x Lycoris radiata;179116207;2382137
179116222;NA;Viridiplantae;Lycoris chinensis x Lycoris sprengeri;179116222;317649
179116225;NA;Viridiplantae;Lycoris chinensis x Lycoris radiata var. pumila;179116225;317648
179116317;NA;Viridiplantae;Najas canadensis x Najas flexilis;179116317;1561845
179116477;NA;Viridiplantae;Ruppia cirrhosa x Ruppia cf. maritima JG-2016;179116477;1827139
179116566;NA;Viridiplantae;Stuckenia filiformis x Stuckenia vaginata;179116566;2741699
179116568;NA;Viridiplantae;Stuckenia macrocarpa x Stuckenia pectinata;179116568;2510636
179116580;NA;Viridiplantae;Stuckenia pamirica x Stuckenia filiformis;179116580;713677
179116583;NA;Viridiplantae;Stuckenia amblyophylla x Stuckenia pamirica;179116583;713676
179116586;NA;Viridiplantae;Stuckenia pectinata x Stuckenia filiformis;179116586;713678
179116707;NA;Viridiplantae;Potamogeton gramineus x Potamogeton lucens;179116707;2482955
179116710;NA;Viridiplantae;Potamogeton lucens x Potamogeton perfoliatus;179116710;2482956
179116713;NA;Viridiplantae;Potamogeton pulcher x Potamogeton oakesianus;179116713;2083062
179116725;NA;Viridiplantae;Potamogeton berchtoldii x Potamogeton trichoides;179116725;1954356
179116728;NA;Viridiplantae;Potamogeton obtusifolius x Potamogeton berchtoldii;179116728;1954357
179116734;NA;Viridiplantae;Potamogeton ferrugineus x Potamogeton berteroanus;179116734;1899315
179116742;NA;Viridiplantae;Potamogeton lucens x Potamogeton nodosus;179116742;1515687
179116758;NA;Viridiplantae;Potamogeton berchtoldii x Potamogeton sibiricus;179116758;1405353
179116763;NA;Viridiplantae;Potamogeton crispus x Potamogeton praelongus;179116763;1164826
179116769;NA;Viridiplantae;Potamogeton alpinus x Potamogeton natans;179116769;997769
179116772;NA;Viridiplantae;Potamogeton gramineus x Potamogeton nodosus;179116772;997770
179116791;NA;Viridiplantae;Potamogeton crispus x Potamogeton ochreatus;179116791;749677
179116797;NA;Viridiplantae;Potamogeton praelongus x Potamogeton wrightii;179116797;713669
179116799;NA;Viridiplantae;Potamogeton perfoliatus x Potamogeton praelongus;179116799;713668
179116802;NA;Viridiplantae;Potamogeton pusillus x Potamogeton oxyphyllus;179116802;713671
179116805;NA;Viridiplantae;Potamogeton pusillus x Potamogeton berchtoldii;179116805;713670
179116807;NA;Viridiplantae;Potamogeton nodosus x Potamogeton wrightii;179116807;713665
179116810;NA;Viridiplantae;Potamogeton maackianus x Potamogeton acutifolius;179116810;713664
179116812;NA;Viridiplantae;Potamogeton octandrus x Potamogeton foliosus;179116812;713667
179116815;NA;Viridiplantae;Potamogeton octandrus x Potamogeton cristatus;179116815;713666
179116818;NA;Viridiplantae;Potamogeton wrightii x Potamogeton perfoliatus;179116818;713673
179116821;NA;Viridiplantae;Potamogeton wrightii x Potamogeton distinctus;179116821;713672
179116824;NA;Viridiplantae;Potamogeton wrightii x Potamogeton x anguillanus;179116824;713675
